t,unix_time,north_m,east_m,down_m,vn_m_s,ve_m_s,vd_m_s,roll_deg,pitch_deg,yaw_deg,flight_mode,mission_phase,mission_t0_unix
102.505,1770379759.029505,25.738,62.681,-1.000,0.030,0.983,0.000,0.2269964963197708,-0.08370468765497208,-0.545288622379303,OFFBOARD,INIT,
102.606,1770379759.130310,25.739,62.776,-0.999,0.032,0.983,0.000,0.26077142357826233,-0.06479263305664062,-0.5539999008178711,OFFBOARD,INIT,
102.706,1770379759.230796,25.739,62.878,-0.999,0.034,0.984,0.000,0.29177674651145935,-0.03967072069644928,-0.5435980558395386,OFFBOARD,INIT,
102.806,1770379759.331031,25.740,62.973,-0.998,0.034,0.985,-0.001,0.23963108658790588,-0.035215023905038834,-0.5451863408088684,OFFBOARD,INIT,
102.907,1770379759.431557,25.741,63.076,-0.998,0.035,0.985,-0.002,0.17569802701473236,-0.04932592436671257,-0.5346131920814514,OFFBOARD,INIT,
103.008,1770379759.532467,25.742,63.171,-0.998,0.036,0.985,-0.002,0.18194767832756042,-0.04277181625366211,-0.5352061986923218,OFFBOARD,INIT,
103.109,1770379759.633882,25.744,63.274,-0.997,0.038,0.985,-0.002,0.1879103183746338,-0.010642639361321926,-0.5287876129150391,OFFBOARD,INIT,
103.210,1770379759.734539,25.746,63.369,-0.997,0.039,0.984,-0.001,0.20934395492076874,0.006881391163915396,-0.5288252830505371,OFFBOARD,INIT,
103.311,1770379759.835519,25.748,63.472,-0.996,0.039,0.982,-0.003,0.23797324299812317,0.016720203682780266,-0.5108173489570618,OFFBOARD,INIT,
103.411,1770379759.935886,25.751,63.567,-0.996,0.040,0.982,-0.002,0.2630864679813385,0.03188806027173996,-0.4780493974685669,OFFBOARD,INIT,
103.512,1770379760.036780,25.754,63.670,-0.995,0.042,0.984,-0.001,0.25241297483444214,0.08344635367393494,-0.47676947712898254,OFFBOARD,INIT,
103.613,1770379760.137844,25.756,63.766,-0.995,0.042,0.984,-0.002,0.19505195319652557,0.11024310439825058,-0.43684470653533936,OFFBOARD,INIT,
103.715,1770379760.239703,25.759,63.870,-0.994,0.041,0.985,-0.004,0.2084357738494873,0.11840851604938507,-0.4222014844417572,OFFBOARD,INIT,
103.816,1770379760.340958,25.762,63.965,-0.994,0.040,0.986,-0.005,0.15474140644073486,0.1361534148454666,-0.41349345445632935,OFFBOARD,INIT,
103.917,1770379760.441316,25.765,64.069,-0.994,0.040,0.983,-0.005,0.1511157900094986,0.1562476009130478,-0.40360027551651,OFFBOARD,INIT,
104.018,1770379760.542512,25.768,64.164,-0.994,0.038,0.983,-0.007,0.19120192527770996,0.165445014834404,-0.41523319482803345,OFFBOARD,INIT,
104.118,1770379760.642786,25.772,64.267,-0.994,0.037,0.983,-0.006,0.16597101092338562,0.17891812324523926,-0.43434208631515503,OFFBOARD,INIT,
104.219,1770379760.743656,25.775,64.362,-0.993,0.035,0.982,-0.007,0.13545368611812592,0.19386634230613708,-0.4454893171787262,OFFBOARD,INIT,
104.319,1770379760.843895,25.778,64.465,-0.993,0.030,0.981,-0.009,0.1185615286231041,0.16510102152824402,-0.43254202604293823,OFFBOARD,INIT,
104.420,1770379760.944542,25.780,64.559,-0.993,0.029,0.980,-0.008,0.18025930225849152,0.15785878896713257,-0.4572494328022003,OFFBOARD,INIT,
104.521,1770379761.045635,25.783,64.662,-0.993,0.027,0.977,-0.009,0.246591717004776,0.16377265751361847,-0.45947256684303284,OFFBOARD,INIT,
104.623,1770379761.147627,25.786,64.757,-0.993,0.024,0.980,-0.008,0.27755433320999146,0.1668427437543869,-0.47234272956848145,OFFBOARD,INIT,
104.724,1770379761.248335,25.789,64.859,-0.993,0.023,0.982,-0.007,0.2302863746881485,0.17274263501167297,-0.4672854542732239,OFFBOARD,INIT,
104.824,1770379761.349077,25.791,64.954,-0.993,0.023,0.983,-0.006,0.17943572998046875,0.185827374458313,-0.4492473900318146,OFFBOARD,INIT,
104.925,1770379761.449937,25.793,65.057,-0.993,0.020,0.981,-0.007,0.17399020493030548,0.17697003483772278,-0.45682021975517273,OFFBOARD,INIT,
105.025,1770379761.550081,25.794,65.151,-0.993,0.018,0.979,-0.006,0.21126770973205566,0.16772092878818512,-0.4593695104122162,OFFBOARD,INIT,
105.126,1770379761.650486,25.795,65.253,-0.993,0.016,0.978,-0.005,0.2602372169494629,0.15964365005493164,-0.45726096630096436,OFFBOARD,INIT,
105.227,1770379761.751537,25.796,65.347,-0.994,0.014,0.977,-0.006,0.3199068009853363,0.15589256584644318,-0.4621337354183197,OFFBOARD,INIT,
105.328,1770379761.852572,25.797,65.449,-0.995,0.011,0.974,-0.005,0.37685394287109375,0.13305824995040894,-0.45651206374168396,OFFBOARD,INIT,
105.429,1770379761.953394,25.798,65.542,-0.996,0.006,0.972,-0.005,0.3914850056171417,0.08755452185869217,-0.46202966570854187,OFFBOARD,INIT,
105.530,1770379762.054461,25.798,65.644,-0.997,0.004,0.971,-0.006,0.432508260011673,0.061805177479982376,-0.467088907957077,OFFBOARD,INIT,
105.631,1770379762.155655,25.799,65.738,-0.997,0.003,0.970,-0.005,0.4713621735572815,0.030802417546510696,-0.47364675998687744,OFFBOARD,INIT,
105.732,1770379762.256784,25.800,65.839,-0.998,0.001,0.972,-0.004,0.43381795287132263,0.015070894733071327,-0.4712417721748352,OFFBOARD,INIT,
105.833,1770379762.357430,25.800,65.965,-1.000,0.001,0.972,-0.005,0.4160025417804718,-0.012949022464454174,-0.4627653956413269,OFFBOARD,INIT,
105.934,1770379762.458239,25.800,66.067,-1.001,-0.002,0.972,-0.004,0.41096556186676025,0.0003467885253485292,-0.4577498137950897,OFFBOARD,INIT,
106.034,1770379762.558672,25.801,66.161,-1.002,-0.002,0.972,-0.004,0.4430842697620392,-0.036137137562036514,-0.4526577889919281,OFFBOARD,INIT,
106.135,1770379762.659238,25.801,66.263,-1.003,-0.002,0.973,-0.001,0.4510841965675354,-0.03836473822593689,-0.443468302488327,OFFBOARD,INIT,
106.235,1770379762.759485,25.802,66.358,-1.004,-0.001,0.976,-0.000,0.4587022364139557,-0.03337065503001213,-0.4300084710121155,OFFBOARD,INIT,
106.336,1770379762.860585,25.803,66.461,-1.004,-0.002,0.980,0.002,0.4485968351364136,-0.04170086607336998,-0.43592944741249084,OFFBOARD,INIT,
106.437,1770379762.961771,25.803,66.524,-1.005,-0.001,0.980,0.002,0.46087583899497986,-0.04994189366698265,-0.4404016137123108,OFFBOARD,INIT,
106.539,1770379763.063733,25.803,66.627,-1.005,-0.000,0.981,0.003,0.5016599893569946,-0.051406532526016235,-0.46350547671318054,OFFBOARD,INIT,
106.641,1770379763.165526,25.804,66.722,-1.005,0.001,0.986,0.004,0.4777400493621826,-0.0382242426276207,-0.4633873701095581,OFFBOARD,INIT,
106.742,1770379763.266804,25.804,66.825,-1.006,0.002,0.989,0.005,0.4442380666732788,-0.02827237918972969,-0.4635395109653473,OFFBOARD,INIT,
106.843,1770379763.367928,25.805,66.920,-1.006,0.003,0.990,0.004,0.43992021679878235,-0.016707511618733406,-0.4726335406303406,OFFBOARD,INIT,
106.944,1770379763.468758,25.806,67.023,-1.006,0.003,0.993,0.004,0.5009446144104004,-0.020766811445355415,-0.43291953206062317,OFFBOARD,INIT,
107.045,1770379763.569302,25.807,67.151,-1.006,0.005,0.998,0.004,0.6542752385139465,-0.020203566178679466,-0.11204209923744202,OFFBOARD,INIT,
107.145,1770379763.670160,25.808,67.256,-1.007,0.006,1.004,0.006,0.6859357357025146,0.03596589341759682,0.6513116359710693,OFFBOARD,INIT,
107.246,1770379763.770708,25.809,67.321,-1.007,0.005,1.009,0.007,0.6388455629348755,0.12471165508031845,1.9293817281723022,OFFBOARD,INIT,
107.347,1770379763.871813,25.810,67.426,-1.007,0.004,1.015,0.004,0.57731032371521,0.25089243054389954,3.754077434539795,OFFBOARD,INIT,
107.448,1770379763.972672,25.810,67.524,-1.007,-0.001,1.018,0.006,0.435903936624527,0.4117702841758728,6.066294193267822,OFFBOARD,INIT,
107.549,1770379764.073303,25.808,67.661,-1.008,-0.011,1.019,0.007,0.30498576164245605,0.5741882920265198,8.792579650878906,OFFBOARD,INIT,
107.649,1770379764.173995,25.807,67.726,-1.008,-0.017,1.016,0.009,0.1777060329914093,0.7698083519935608,11.814377784729004,OFFBOARD,INIT,
107.750,1770379764.274433,25.805,67.831,-1.008,-0.031,1.011,0.009,0.1327401101589203,0.980665385723114,15.089629173278809,OFFBOARD,INIT,
107.851,1770379764.375328,25.801,67.928,-1.008,-0.047,1.004,0.008,0.11927175521850586,1.1828187704086304,18.48748016357422,OFFBOARD,INIT,
107.952,1770379764.476490,25.796,68.032,-1.008,-0.068,0.992,0.007,0.14111365377902985,1.3602854013442993,21.961872100830078,OFFBOARD,INIT,
108.053,1770379764.577511,25.786,68.158,-1.007,-0.098,0.976,0.008,0.2239331603050232,1.52211332321167,25.41010284423828,OFFBOARD,INIT,
108.154,1770379764.678658,25.775,68.259,-1.007,-0.124,0.964,0.008,0.3425038456916809,1.6863447427749634,28.740375518798828,OFFBOARD,INIT,
108.255,1770379764.779754,25.763,68.352,-1.007,-0.149,0.954,0.007,0.5230265259742737,1.8688088655471802,31.92475700378418,OFFBOARD,INIT,
108.356,1770379764.880722,25.746,68.450,-1.006,-0.181,0.939,0.007,0.7427722215652466,2.0418050289154053,35.05805587768555,OFFBOARD,INIT,
108.457,1770379764.981403,25.728,68.540,-1.006,-0.213,0.927,0.008,0.9372665882110596,2.1944663524627686,38.12648010253906,OFFBOARD,INIT,
108.557,1770379765.081960,25.705,68.635,-1.006,-0.253,0.910,0.005,1.16750967502594,2.322336435317993,41.396820068359375,OFFBOARD,INIT,
108.658,1770379765.182941,25.680,68.722,-1.007,-0.292,0.895,0.005,1.4218449592590332,2.398705005645752,44.34935760498047,OFFBOARD,INIT,
108.759,1770379765.283999,25.648,68.814,-1.007,-0.340,0.877,0.004,1.6047292947769165,2.47885799407959,47.28581619262695,OFFBOARD,INIT,
108.860,1770379765.384510,25.614,68.897,-1.007,-0.381,0.861,0.005,1.7130963802337646,2.5148391723632812,49.936275482177734,OFFBOARD,INIT,
108.960,1770379765.485075,25.573,68.985,-1.007,-0.431,0.840,0.006,1.831815481185913,2.587712526321411,52.78657913208008,OFFBOARD,INIT,
109.061,1770379765.585598,25.530,69.065,-1.006,-0.477,0.822,0.007,1.8495792150497437,2.6210856437683105,55.8433952331543,OFFBOARD,INIT,
109.162,1770379765.686613,25.478,69.150,-1.006,-0.525,0.798,0.007,1.8716226816177368,2.65408992767334,58.65538787841797,OFFBOARD,INIT,
109.263,1770379765.787576,25.425,69.226,-1.005,-0.570,0.776,0.008,1.8938226699829102,2.714460611343384,61.44563674926758,OFFBOARD,INIT,
109.364,1770379765.888691,25.363,69.305,-1.004,-0.618,0.748,0.007,1.9274011850357056,2.766099214553833,64.22521209716797,OFFBOARD,INIT,
109.465,1770379765.989343,25.296,69.381,-1.003,-0.669,0.717,0.006,1.9456055164337158,2.808074712753296,67.05353546142578,OFFBOARD,INIT,
109.565,1770379766.089637,25.229,69.448,-1.002,-0.714,0.686,0.005,1.926743984222412,2.827653646469116,69.88706970214844,OFFBOARD,INIT,
109.666,1770379766.190505,25.158,69.512,-1.001,-0.756,0.651,0.004,1.8828779458999634,2.841611623764038,72.75599670410156,OFFBOARD,INIT,
109.767,1770379766.291654,25.075,69.578,-1.000,-0.802,0.611,0.003,1.801585078239441,2.839339256286621,75.66144561767578,OFFBOARD,INIT,
109.868,1770379766.392465,24.994,69.635,-0.998,-0.840,0.572,0.002,1.6873003244400024,2.8303821086883545,78.60254669189453,OFFBOARD,INIT,
109.969,1770379766.493729,24.903,69.693,-0.997,-0.878,0.527,0.001,1.589140772819519,2.843932628631592,81.5475082397461,OFFBOARD,INIT,
110.070,1770379766.594674,24.815,69.742,-0.997,-0.912,0.484,0.000,1.5220425128936768,2.873116970062256,84.49955749511719,OFFBOARD,INIT,
110.170,1770379766.695160,24.715,69.791,-0.996,-0.944,0.435,0.001,1.43970787525177,2.8933024406433105,87.2274169921875,OFFBOARD,INIT,
110.271,1770379766.796153,24.620,69.831,-0.995,-0.970,0.388,-0.003,1.3292423486709595,2.911716938018799,90.19407653808594,OFFBOARD,INIT,
110.372,1770379766.896702,24.547,69.857,-0.995,-0.987,0.351,-0.002,1.2796062231063843,2.945100784301758,92.83171844482422,OFFBOARD,INIT,
110.473,1770379766.997464,24.447,69.889,-0.994,-1.008,0.303,-0.003,1.2703344821929932,2.9900026321411133,96.2303466796875,OFFBOARD,INIT,
110.574,1770379767.098563,24.337,69.918,-0.994,-1.027,0.248,-0.005,1.1980584859848022,3.0243492126464844,99.26890563964844,OFFBOARD,INIT,
110.674,1770379767.198743,24.233,69.940,-0.994,-1.043,0.196,-0.004,1.1126620769500732,3.06600022315979,102.33131408691406,OFFBOARD,INIT,
110.775,1770379767.299644,24.120,69.958,-0.994,-1.054,0.139,-0.006,1.002455234527588,3.117708683013916,105.37870788574219,OFFBOARD,INIT,
110.875,1770379767.399889,24.013,69.969,-0.994,-1.062,0.085,-0.008,0.9081091284751892,3.1696999073028564,108.39511108398438,OFFBOARD,INIT,
110.976,1770379767.500862,23.898,69.975,-0.994,-1.065,0.027,-0.007,0.7659028172492981,3.2339987754821777,111.4007568359375,OFFBOARD,INIT,
111.077,1770379767.601345,23.755,69.973,-0.994,-1.060,-0.045,-0.007,0.7168502807617188,3.2834646701812744,114.38333129882812,OFFBOARD,INIT,
111.178,1770379767.702494,23.641,69.966,-0.993,-1.051,-0.102,-0.007,0.6653363704681396,3.320603132247925,117.35466766357422,OFFBOARD,INIT,
111.279,1770379767.803578,23.536,69.954,-0.993,-1.042,-0.154,-0.007,0.6214002370834351,3.383715867996216,120.31627655029297,OFFBOARD,INIT,
111.380,1770379767.904302,23.424,69.936,-0.994,-1.022,-0.210,-0.006,0.6032143235206604,3.4350459575653076,123.27107238769531,OFFBOARD,INIT,
111.480,1770379768.004535,23.322,69.913,-0.994,-1.002,-0.258,-0.007,0.6665223240852356,3.4832303524017334,126.20724487304688,OFFBOARD,INIT,
111.581,1770379768.105378,23.215,69.884,-0.994,-0.980,-0.311,-0.007,0.7265909314155579,3.5262746810913086,129.13099670410156,OFFBOARD,INIT,
111.682,1770379768.206548,23.119,69.852,-0.995,-0.955,-0.362,-0.007,0.7464812994003296,3.564293146133423,132.30624389648438,OFFBOARD,INIT,
111.783,1770379768.307791,23.018,69.811,-0.995,-0.925,-0.415,-0.007,0.7458796501159668,3.5508410930633545,135.20921325683594,OFFBOARD,INIT,
111.884,1770379768.408816,22.928,69.768,-0.995,-0.895,-0.465,-0.007,0.7992162108421326,3.5474071502685547,138.10757446289062,OFFBOARD,INIT,
111.985,1770379768.509459,22.835,69.717,-0.995,-0.862,-0.516,-0.004,0.8518672585487366,3.51169490814209,140.99476623535156,OFFBOARD,INIT,
112.086,1770379768.610466,22.752,69.664,-0.995,-0.829,-0.562,-0.003,0.8603801131248474,3.4765989780426025,143.8665008544922,OFFBOARD,INIT,
112.187,1770379768.711437,22.667,69.603,-0.995,-0.791,-0.608,-0.004,0.8441824913024902,3.4259908199310303,146.73020935058594,OFFBOARD,INIT,
112.288,1770379768.812510,22.593,69.542,-0.995,-0.753,-0.651,-0.005,0.9216797351837158,3.3661487102508545,149.60243225097656,OFFBOARD,INIT,
112.388,1770379768.912906,22.518,69.471,-0.995,-0.711,-0.695,-0.004,0.9395859837532043,3.2942147254943848,152.51341247558594,OFFBOARD,INIT,
112.489,1770379769.014048,22.452,69.401,-0.995,-0.671,-0.733,-0.005,0.9967216849327087,3.206843137741089,155.43145751953125,OFFBOARD,INIT,
112.591,1770379769.115511,22.385,69.322,-0.995,-0.627,-0.772,-0.005,0.9410906434059143,3.119980573654175,158.35012817382812,OFFBOARD,INIT,
112.692,1770379769.216675,22.328,69.245,-0.995,-0.589,-0.808,-0.004,0.9335646033287048,3.0447540283203125,161.31809997558594,OFFBOARD,INIT,
112.793,1770379769.317428,22.270,69.158,-0.995,-0.545,-0.840,-0.004,0.8721804022789001,2.9967386722564697,164.6117401123047,OFFBOARD,INIT,
112.894,1770379769.418465,22.221,69.074,-0.996,-0.502,-0.869,-0.006,0.8951762318611145,2.9424946308135986,167.57302856445312,OFFBOARD,INIT,
112.995,1770379769.519883,22.172,68.981,-0.996,-0.457,-0.896,-0.004,0.886934220790863,2.9001049995422363,170.52862548828125,OFFBOARD,INIT,
113.096,1770379769.620571,22.132,68.893,-0.997,-0.415,-0.919,-0.004,0.8947694301605225,2.854823589324951,173.5088348388672,OFFBOARD,INIT,
113.197,1770379769.721535,22.093,68.794,-0.997,-0.368,-0.943,-0.005,0.8669072985649109,2.8369524478912354,176.47830200195312,OFFBOARD,INIT,
113.298,1770379769.822433,22.062,68.702,-0.997,-0.321,-0.962,-0.005,0.8154077529907227,2.785437822341919,179.44082641601562,OFFBOARD,INIT,
113.399,1770379769.923454,22.034,68.599,-0.997,-0.271,-0.979,-0.003,0.7997170090675354,2.755601167678833,-177.59600830078125,OFFBOARD,INIT,
113.500,1770379770.024678,22.013,68.503,-0.997,-0.224,-0.990,-0.003,0.7773562669754028,2.7065885066986084,-174.61761474609375,OFFBOARD,INIT,
113.601,1770379770.125458,21.996,68.398,-0.997,-0.173,-1.000,-0.004,0.7435732483863831,2.6632354259490967,-171.68800354003906,OFFBOARD,INIT,
113.701,1770379770.225629,21.985,68.301,-0.997,-0.127,-1.007,-0.004,0.7285155653953552,2.6560702323913574,-168.48410034179688,OFFBOARD,INIT,
113.801,1770379770.325727,21.978,68.194,-0.997,-0.076,-1.012,-0.003,0.7138698697090149,2.6419970989227295,-165.5318603515625,OFFBOARD,INIT,
113.902,1770379770.426827,21.975,68.096,-0.998,-0.031,-1.014,-0.004,0.603020191192627,2.6224985122680664,-162.59799194335938,OFFBOARD,INIT,
114.003,1770379770.527790,21.978,67.990,-0.998,0.019,-1.011,-0.004,0.6001445651054382,2.6289968490600586,-159.65296936035156,OFFBOARD,INIT,
114.104,1770379770.628932,21.985,67.892,-0.998,0.065,-1.006,-0.003,0.6080844402313232,2.632500648498535,-156.74440002441406,OFFBOARD,INIT,
114.205,1770379770.730083,21.997,67.787,-0.998,0.113,-0.999,-0.002,0.6622671484947205,2.6374311447143555,-153.78834533691406,OFFBOARD,INIT,
114.306,1770379770.830911,22.013,67.692,-0.998,0.158,-0.989,-0.002,0.681006908416748,2.6590585708618164,-150.82376098632812,OFFBOARD,INIT,
114.407,1770379770.931634,22.035,67.589,-0.998,0.207,-0.976,-0.003,0.6729890704154968,2.68192195892334,-147.86256408691406,OFFBOARD,INIT,
114.507,1770379771.032056,22.059,67.496,-0.998,0.250,-0.962,-0.002,0.7211103439331055,2.689823865890503,-144.8838653564453,OFFBOARD,INIT,
114.608,1770379771.132812,22.090,67.398,-0.998,0.297,-0.945,-0.004,0.7202748656272888,2.7162094116210938,-141.92762756347656,OFFBOARD,INIT,
114.709,1770379771.233299,22.135,67.279,-0.998,0.352,-0.920,-0.005,0.7656378746032715,2.7279794216156006,-138.94955444335938,OFFBOARD,INIT,
114.809,1770379771.333560,22.176,67.184,-0.998,0.398,-0.898,-0.003,0.8060967922210693,2.7524633407592773,-135.9881134033203,OFFBOARD,INIT,
114.910,1770379771.434468,22.218,67.098,-0.998,0.439,-0.878,-0.002,0.8812399506568909,2.7767999172210693,-133.0203094482422,OFFBOARD,INIT,
115.011,1770379771.535757,22.268,67.008,-0.998,0.484,-0.851,-0.001,0.9057884812355042,2.798833131790161,-130.0373077392578,OFFBOARD,INIT,
115.112,1770379771.636591,22.318,66.927,-0.998,0.524,-0.823,-0.000,0.914002001285553,2.8357884883880615,-127.07498168945312,OFFBOARD,INIT,
115.213,1770379771.737420,22.377,66.843,-0.998,0.566,-0.791,-0.001,0.9462414383888245,2.813539743423462,-123.78167724609375,OFFBOARD,INIT,
115.314,1770379771.838713,22.434,66.768,-0.998,0.604,-0.763,-0.000,1.0046826601028442,2.825758218765259,-120.82355499267578,OFFBOARD,INIT,
115.415,1770379771.939677,22.500,66.690,-0.998,0.645,-0.731,-0.001,1.0369490385055542,2.859482526779175,-117.87403106689453,OFFBOARD,INIT,
115.516,1770379772.040745,22.564,66.621,-0.999,0.677,-0.698,-0.002,1.0409599542617798,2.905388116836548,-114.9039535522461,OFFBOARD,INIT,
115.617,1770379772.141543,22.637,66.551,-0.999,0.713,-0.659,-0.004,1.1229249238967896,2.924116611480713,-111.95365905761719,OFFBOARD,INIT,
115.718,1770379772.242302,22.708,66.489,-1.000,0.749,-0.620,-0.002,1.1793057918548584,2.9409091472625732,-108.98149871826172,OFFBOARD,INIT,
115.818,1770379772.342863,22.788,66.428,-1.000,0.782,-0.577,-0.001,1.1723891496658325,2.925102472305298,-106.05408477783203,OFFBOARD,INIT,
115.918,1770379772.443073,22.865,66.375,-1.000,0.813,-0.534,0.000,1.178900122642517,2.8917224407196045,-103.10475158691406,OFFBOARD,INIT,
116.019,1770379772.544031,22.951,66.323,-1.000,0.842,-0.490,0.002,1.2370986938476562,2.856537103652954,-100.14714813232422,OFFBOARD,INIT,
116.120,1770379772.644688,23.034,66.280,-0.999,0.870,-0.445,0.000,1.3049910068511963,2.8484458923339844,-97.17655944824219,OFFBOARD,INIT,
116.221,1770379772.745250,23.126,66.238,-0.999,0.899,-0.397,0.001,1.2710005044937134,2.799679756164551,-93.99971771240234,OFFBOARD,INIT,
116.322,1770379772.846651,23.213,66.203,-0.998,0.919,-0.352,-0.000,1.1947029829025269,2.7601118087768555,-91.03475952148438,OFFBOARD,INIT,
116.423,1770379772.947791,23.309,66.171,-0.998,0.938,-0.304,-0.002,1.2238175868988037,2.762023687362671,-88.06757354736328,OFFBOARD,INIT,
116.524,1770379773.048796,23.400,66.145,-0.999,0.953,-0.258,-0.001,1.269289255142212,2.7515530586242676,-85.11851501464844,OFFBOARD,INIT,
116.625,1770379773.149872,23.499,66.123,-0.999,0.965,-0.207,-0.002,1.3026291131973267,2.7359578609466553,-82.18810272216797,OFFBOARD,INIT,
116.726,1770379773.250799,23.591,66.108,-1.000,0.977,-0.159,-0.001,1.3926538228988647,2.697871208190918,-79.24759674072266,OFFBOARD,INIT,
116.827,1770379773.351556,23.693,66.096,-1.000,0.989,-0.107,-0.001,1.4287389516830444,2.681257724761963,-76.26300048828125,OFFBOARD,INIT,
116.927,1770379773.451809,23.789,66.091,-1.001,1.000,-0.057,-0.002,1.3652857542037964,2.6565566062927246,-73.28778076171875,OFFBOARD,INIT,
117.028,1770379773.552606,23.893,66.090,-1.001,1.006,-0.003,-0.000,1.328450322151184,2.6490609645843506,-70.30816650390625,OFFBOARD,INIT,
117.129,1770379773.653591,23.989,66.094,-1.001,1.008,0.047,0.001,1.2415472269058228,2.59995698928833,-67.32965850830078,OFFBOARD,INIT,
117.231,1770379773.755763,24.093,66.104,-1.001,1.007,0.099,-0.000,1.211999535560608,2.5925025939941406,-64.35440826416016,OFFBOARD,INIT,
117.332,1770379773.856920,24.188,66.118,-1.000,1.002,0.146,-0.000,1.1786308288574219,2.5862996578216553,-61.369937896728516,OFFBOARD,INIT,
117.433,1770379773.957596,24.290,66.138,-1.000,0.994,0.198,0.001,1.2266969680786133,2.5882556438446045,-58.02635955810547,OFFBOARD,INIT,
117.533,1770379774.057661,24.384,66.162,-1.000,0.987,0.245,0.001,1.2223386764526367,2.5823004245758057,-55.06606674194336,OFFBOARD,INIT,
117.634,1770379774.158646,24.485,66.193,-1.000,0.975,0.297,-0.000,1.150450587272644,2.5912070274353027,-52.09058380126953,OFFBOARD,INIT,
117.735,1770379774.259667,24.577,66.226,-1.000,0.960,0.344,-0.001,1.1011086702346802,2.5743300914764404,-49.15183639526367,OFFBOARD,INIT,
117.836,1770379774.360467,24.674,66.267,-1.000,0.941,0.392,0.001,1.1085325479507446,2.558976650238037,-46.1966552734375,OFFBOARD,INIT,
117.937,1770379774.461781,24.763,66.309,-1.000,0.922,0.436,0.000,1.0931240320205688,2.5859601497650146,-43.25065612792969,OFFBOARD,INIT,
118.038,1770379774.562647,24.857,66.359,-1.000,0.900,0.480,0.001,0.735527753829956,2.5666446685791016,-40.34882354736328,OFFBOARD,INIT,
118.139,1770379774.663597,24.941,66.409,-1.000,0.872,0.513,0.001,-0.5755620002746582,2.530137300491333,-37.414085388183594,OFFBOARD,INIT,
118.240,1770379774.764895,25.029,66.466,-1.000,0.823,0.527,-0.000,-2.2258052825927734,2.5227913856506348,-34.4611930847168,OFFBOARD,INIT,
118.341,1770379774.865633,25.104,66.518,-0.999,0.763,0.516,-0.001,-3.8100991249084473,2.5931270122528076,-31.294754028320312,OFFBOARD,INIT,
118.442,1770379774.966596,25.180,66.573,-0.999,0.682,0.480,-0.003,-4.855045795440674,2.69746732711792,-28.63123893737793,OFFBOARD,INIT,
118.543,1770379775.067692,25.242,66.620,-0.999,0.602,0.428,-0.003,-5.721724510192871,2.821108341217041,-25.749677658081055,OFFBOARD,INIT,
118.644,1770379775.168482,25.302,66.666,-0.998,0.511,0.357,-0.003,-6.367208003997803,2.971039056777954,-22.875530242919922,OFFBOARD,INIT,
118.745,1770379775.269449,25.348,66.701,-0.998,0.425,0.281,-0.004,-6.8819966316223145,3.131409168243408,-19.76361846923828,OFFBOARD,INIT,
118.845,1770379775.369564,25.390,66.733,-0.997,0.331,0.189,-0.004,-7.213864326477051,3.2274057865142822,-16.85173797607422,OFFBOARD,INIT,
118.946,1770379775.470394,25.421,66.753,-0.997,0.246,0.095,-0.003,-7.3755035400390625,3.2895522117614746,-13.931715965270996,OFFBOARD,INIT,
119.047,1770379775.571680,25.446,66.766,-0.997,0.160,-0.011,-0.003,-7.422519207000732,3.3212413787841797,-10.99851131439209,OFFBOARD,INIT,
119.147,1770379775.672097,25.462,66.768,-0.997,0.085,-0.113,-0.002,-7.354333400726318,3.3074300289154053,-8.04509449005127,OFFBOARD,INIT,
119.248,1770379775.772827,25.473,66.760,-0.997,0.014,-0.227,-0.002,-7.185047149658203,3.2483484745025635,-5.059002876281738,OFFBOARD,INIT,
119.349,1770379775.873447,25.476,66.732,-0.997,-0.068,-0.374,-0.003,-6.935127258300781,3.1490468978881836,-2.0537939071655273,OFFBOARD,INIT,
119.450,1770379775.974406,25.472,66.700,-0.997,-0.118,-0.478,-0.002,-6.635468482971191,2.9807186126708984,1.0069745779037476,OFFBOARD,INIT,
119.551,1770379776.075697,25.462,66.653,-0.996,-0.161,-0.589,-0.000,-6.272887229919434,2.7465295791625977,4.071545600891113,OFFBOARD,INIT,
119.653,1770379776.177530,25.454,66.619,-0.996,-0.182,-0.655,0.001,-5.872407913208008,2.491914987564087,6.906877040863037,OFFBOARD,INIT,
119.754,1770379776.278791,25.439,66.559,-0.995,-0.207,-0.747,-0.001,-5.429157733917236,2.1370062828063965,9.979045867919922,OFFBOARD,INIT,
119.855,1770379776.379702,25.420,66.484,-0.994,-0.224,-0.842,-0.002,-5.009946823120117,1.7346971035003662,13.069317817687988,OFFBOARD,INIT,
119.956,1770379776.480788,25.402,66.404,-0.993,-0.228,-0.922,-0.003,-4.548271179199219,1.308315634727478,16.12211036682129,OFFBOARD,INIT,
120.057,1770379776.581675,25.382,66.309,-0.992,-0.223,-1.001,-0.005,-4.0797343254089355,0.7861188650131226,19.413904190063477,OFFBOARD,INIT,
120.158,1770379776.682405,25.364,66.213,-0.992,-0.209,-1.064,-0.007,-3.638058662414551,0.3093591332435608,22.43366813659668,OFFBOARD,INIT,
120.259,1770379776.783835,25.346,66.101,-0.992,-0.187,-1.121,-0.007,-3.2230734825134277,-0.18432438373565674,25.412569046020508,OFFBOARD,INIT,
120.360,1770379776.884943,25.331,65.992,-0.991,-0.161,-1.164,-0.009,-2.849299907684326,-0.7308402061462402,28.330272674560547,OFFBOARD,INIT,
